time,geospatialanalysisservice_cpu,surveyservice_cpu,surveyservice-db_cpu,transformation-consumer_cpu,transformation-worker_cpu,unicloudauth_cpu,unicloudauth-api_cpu,unicloudauth-db_cpu,geospatialanalysisservice_memory,surveyservice_memory,surveyservice-db_memory,transformation-consumer_memory,transformation-worker_memory,unicloudauth_memory,unicloudauth-api_memory,unicloudauth-db_memory,geospatialanalysisservice_memory_rss,surveyservice_memory_rss,surveyservice-db_memory_rss,transformation-consumer_memory_rss,transformation-worker_memory_rss,unicloudauth_memory_rss,unicloudauth-api_memory_rss,unicloudauth-db_memory_rss,geospatialanalysisservice_memory_cache,surveyservice_memory_cache,surveyservice-db_memory_cache,transformation-consumer_memory_cache,transformation-worker_memory_cache,unicloudauth_memory_cache,unicloudauth-api_memory_cache,unicloudauth-db_memory_cache,geospatialanalysisservice_energy,surveyservice_energy,surveyservice-db_energy,transformation-consumer_energy,transformation-worker_energy,unicloudauth_energy,unicloudauth-api_energy,unicloudauth-db_energy,geospatialanalysisservice_power,surveyservice_power,surveyservice-db_power,transformation-consumer_power,transformation-worker_power,unicloudauth_power,unicloudauth-api_power,unicloudauth-db_power
1701123184.501,2.43858439473306,0.11054384135916,0.30223541975085,9.7253244563859,88.62158754639098,0.17814386328139,0.17584286673319,0.0404469651015799,3820.8955223880594,57579952.856381126,14931949.882650295,54039.06166315563,26450666.908050764,9025824.851985034,4174033.2033021855,810765.1646360789,4335.246842709529,16682235.975508854,0.0,40364.7659513693,10307.294023933233,4463.33224365261,4236.088179261545,0,0,0,0,0,0,0,0,0,0.175047935340909,0.055060636363636,0.166151994242424,0.537566666969697,4.995616274621213,0.0709100909090905,0.0638179999999995,0.0,0.0350095870681818,0.0110121272727272,0.0332303988484848,0.1075133333939394,0.9991232549242426,0.0141820181818181,0.0127635999999999,0.0
1701123189.501,6.64369272892403,0.10789489206666,0.28100183970856,19.36368938309838,171.15637837473346,0.17430586786884,0.16886319059161,0.0384800726362299,3792.997827403213,57045240.8416067,18068284.153005462,73778.1574825573,33308151.55546645,8998771.024568647,4129609.3365652217,768203.0993811815,4303.593688784415,16528231.1321614,0.0,68966.53851630357,10823.932496218402,4227.038183694531,4191.974144896311,0,0,0,0,0,0,0,0,0,0.258593632651515,0.0526880909090905,0.1404445926893935,0.5433739318181815,5.582480261931821,0.069691636363636,0.063753636363636,0.0,0.051718726530303,0.0105376181818181,0.0280889185378787,0.1086747863636363,1.116496052386364,0.0139383272727272,0.0127507272727272,0.0
1701123194.501,11.59944195674821,0.10317034727915,0.28428054100899,27.5837314933638,263.98099377809194,0.17022216845027,0.16401361310133,0.03958361598145,3825.6996084348166,57086837.9546076,15244292.07847765,85037.81313175705,26515839.350442223,7267523.868658461,3157944.728761515,791799.5941520814,4340.697632647196,16540283.438155135,0.0,77981.33075503208,14772.79976801508,4637.715037072208,4267.290539552567,0,0,0,0,0,0,0,0,0,0.2838344527651515,0.040083727272727,0.1309544919696965,1.0732702614772724,11.05890709568182,0.061653727272727,0.0511492727272724,0.0,0.0567668905530303,0.0080167454545454,0.0261908983939393,0.2146540522954545,2.211781419136364,0.0123307454545454,0.0102298545454545,0.0
1701123199.501,16.230131780737402,0.09279816642104,0.25910816182459,36.34570023415751,365.9058084290362,0.16377473547394,0.15446305416924,0.02676827443899,3864.7118594861367,48675861.29712186,11974154.982351344,102103.58242528162,26311321.219963696,7285235.309193426,3147239.8091144217,802779.1738826043,4384.961532878501,8461929.081718303,0.0,84733.89014879141,30623.74867453856,4873.869585911471,4476.339659757386,0,0,0,0,0,0,0,0,0,0.2957406864772725,0.0389911320075755,0.1271648157954545,1.599031510530303,11.12383283477273,0.0484871818181815,0.049428545454545,0.0,0.0591481372954545,0.0077982264015151,0.0254329631590909,0.3198063021060606,2.2247665669545458,0.0096974363636363,0.009885709090909,0.0
1701123204.501,20.2921323358866,0.09024234133872,0.2365819564982499,45.57876443460516,454.2711666852961,0.15872815147719,0.1496748843898999,0.03936158818437,3811.86913880736,38127322.94767601,11908697.03626346,1652445.9021172698,26437099.8774068,7328091.947248213,4188545.169864909,802439.1447671314,4325.005369031427,8285357.830335129,0.0,87171.16723151489,5767393.668421433,5205.628821925881,4474.383716272803,0,0,0,0,0,0,0,0,0,0.5903806501136365,0.040082314734848,0.103956501780303,1.602530927348485,16.65869916238637,0.0480164545454545,0.0501119999999995,0.0010911827272725,0.1180761300227273,0.0080164629469696,0.0207913003560606,0.320506185469697,3.3317398324772736,0.0096032909090909,0.0100223999999999,0.0002182365454545
1701123209.501,25.512347018872127,0.0898069242887499,0.21923171562523,53.882405295326784,531.5274193998965,0.15010996220106,0.1440716272549499,0.03725949092689,3911.339638233404,29026523.58446854,12109994.57915171,1659843.7778545832,26164947.250120416,7229929.781202299,3186801.933080016,761743.4355442117,4437.866127995593,683.2360300250209,0.0,99395.41229330764,5711398.041279413,4987.13382278113,4382.041539085844,0,0,0,0,0,0,0,0,0,0.8819267806818181,0.040082314734848,0.088242187954545,1.6081369043939395,19.89727740215909,0.0464915521590904,0.036183727272727,0.0010911827272725,0.1763853561363636,0.0080164629469696,0.017648437590909,0.3216273808787879,3.979455480431819,0.0092983104318181,0.0072367454545454,0.0002182365454545
1701123214.501,30.28026719476203,0.08383931271473,0.18566840447927,63.029000762687005,650.6529160557134,0.14319027085984,0.13450898222882,0.03873234744001,3835.413177750166,37763875.42051004,8775165.708422525,1675902.6107362865,26675240.96297913,7237284.275586257,3092690.0155699123,793810.7759801573,4351.718797831919,666.7390124796527,0.0,110465.23907304194,5825531.456833226,4988.76567896746,4398.231830627987,0,0,0,0,0,0,0,0,0,1.1680977018181815,0.016692727272727,0.075390369772727,2.142766247727273,20.124044449356063,0.036337818181818,0.0353178444696965,0.0010911827272725,0.2336195403636363,0.0033385454545454,0.0150780739545454,0.4285532495454546,4.024808889871212,0.0072675636363636,0.0070635688939393,0.0002182365454545
1701123219.501,34.7809984208606,0.08221566661709,0.15047799366347,70.1057964643287,723.3867424850134,0.13631694385574,0.13059764283081,0.02578302627989,3809.755486790563,29129718.324529428,8937837.123889884,1657380.6194165335,26466092.85495688,7148026.868781207,4242522.963509031,791041.6295353278,4322.607186935446,685.6632691020014,0.0,120230.22306904176,5771002.898342004,4781.780954775675,4529.30335422042,0,0,0,0,0,0,0,0,0,1.1759951110227276,0.0157815825757575,0.038305909090909,2.671866450606061,22.33951108848485,0.0316343636363635,0.019796636363636,0.0010911827272725,0.2351990222045455,0.0031563165151515,0.0076611818181818,0.5343732901212123,4.46790221769697,0.0063268727272727,0.0039593272727272,0.0002182365454545
1701123224.501,39.52977945119685,0.07642140074268,0.14159683971692,77.93148020990837,828.569833367362,0.12984278211393,0.12211157098596,0.0364366115555499,3812.756207149634,28646002.45102523,5952708.76775971,1648163.6573868184,26808131.83607992,5446568.531621563,3148552.7246218333,386735.21777777775,4326.011850419777,674.2880137550073,0.0,120078.41323490172,5852569.928540179,4855.204610110148,4553.599416803353,0,0,0,0,0,0,0,0,0,1.460255602916667,0.0056751818181815,0.0317552089772725,3.1989794735984853,23.051376975075755,0.029907654621212,0.0075953636363635,0.0010911827272725,0.2920511205833334,0.0011350363636363,0.0063510417954545,0.6397958947196971,4.610275395015151,0.0059815309242424,0.0015190727272727,0.0002182365454545
1701123229.501,44.17534530818056,0.0698536872086399,0.1162247558057899,88.6719214360614,923.686289529582,0.12205317480579,0.11122005551078,0.03759728842927,3783.766499085112,37876798.28746621,8916063.103739813,3289811.273746496,26987428.027320504,5444129.107553156,4123871.429850478,401000.1290346365,4293.1196816542615,743.0655080456434,0.0,124860.2048106692,11723600.886268334,4556.256610379664,4180.71447757185,0,0,0,0,0,0,0,0,0,1.4716713372727277,0.0053654114772725,0.006682636363636,3.201709517878788,28.683652651742428,0.0056695454545449,0.00799,0.0010911827272725,0.2943342674545455,0.0010730822954545,0.0013365272727272,0.6403419035757576,5.736730530348486,0.001133909090909,0.001598,0.0002182365454545
