accuracy,failures,budget
1.0,0,50
1.0,0,50
1.0,0,50
1.0,0,50
1.0,0,50
1.0,0,50
0.98,1,50
1.0,0,50
1.0,0,50
1.0,0,50
1.0,0,50
0.98,1,50
1.0,0,50
1.0,0,50
0.96,2,50
1.0,0,50
1.0,0,50
1.0,0,50
1.0,0,50
1.0,0,50
1.0,0,50
1.0,0,50
1.0,0,50
0.98,1,50
1.0,0,50
1.0,0,50
1.0,0,50
1.0,0,50
1.0,0,50
1.0,0,50
1.0,0,100
1.0,0,100
1.0,0,100
1.0,0,100
0.98,2,100
0.98,2,100
0.99,1,100
0.99,1,100
1.0,0,100
0.99,1,100
0.99,1,100
1.0,0,100
1.0,0,100
0.99,1,100
1.0,0,100
1.0,0,100
1.0,0,100
0.99,1,100
1.0,0,100
0.99,1,100
1.0,0,100
1.0,0,100
0.98,2,100
1.0,0,100
1.0,0,100
1.0,0,100
1.0,0,100
1.0,0,100
0.99,1,100
1.0,0,100
0.995,1,200
0.995,1,200
0.995,1,200
1.0,0,200
0.995,1,200
0.995,1,200
1.0,0,200
1.0,0,200
1.0,0,200
0.995,1,200
0.995,1,200
0.995,1,200
1.0,0,200
0.995,1,200
1.0,0,200
1.0,0,200
0.99,2,200
0.985,3,200
0.99,2,200
0.99,2,200
1.0,0,200
0.995,1,200
1.0,0,200
0.99,2,200
0.99,2,200
0.99,2,200
0.995,1,200
1.0,0,200
0.995,1,200
0.995,1,200
0.9875,5,400
0.9925,3,400
0.9975,1,400
0.9925,3,400
0.99,4,400
0.9975,1,400
0.995,2,400
0.9975,1,400
0.9925,3,400
0.99,4,400
0.9925,3,400
0.9925,3,400
1.0,0,400
0.995,2,400
0.9875,5,400
0.995,2,400
0.9975,1,400
0.9975,1,400
0.9925,3,400
0.9925,3,400
0.99,4,400
0.9975,1,400
1.0,0,400
0.9975,1,400
0.9975,1,400
0.9975,1,400
0.995,2,400
1.0,0,400
0.99,4,400
0.995,2,400
0.99375,5,800
0.9925,6,800
0.99625,3,800
0.99375,5,800
0.995,4,800
0.9925,6,800
0.99625,3,800
0.99125,7,800
0.9875,10,800
0.995,4,800
0.99375,5,800
0.99625,3,800
0.99625,3,800
0.99625,3,800
0.99625,3,800
0.99375,5,800
0.99625,3,800
1.0,0,800
0.9925,6,800
0.98875,9,800
0.98875,9,800
0.9925,6,800
0.99375,5,800
0.995,4,800
0.99125,7,800
0.995,4,800
0.99375,5,800
0.9975,2,800
0.99625,3,800
0.995,4,800
