NUSER,LOAD,SR,REQ/s_login,RES_TIME_login,CPU_login,MEM_login,REQ/s_get_catalogue1,RES_TIME_get_catalogue1,CPU_get_catalogue1,MEM_get_catalogue1,REQ/s_get_catalogue2,RES_TIME_get_catalogue2,CPU_get_catalogue2,MEM_get_catalogue2,REQ/s_get_catalogue3,RES_TIME_get_catalogue3,CPU_get_catalogue3,MEM_get_catalogue3,REQ/s_get_item,RES_TIME_get_item,CPU_get_item,MEM_get_item,REQ/s_get_related,RES_TIME_get_related,CPU_get_related,MEM_get_related,REQ/s_get_tags,RES_TIME_get_tags,CPU_get_tags,MEM_get_tags,REQ/s_get_cart,RES_TIME_get_cart,CPU_get_cart,MEM_get_cart,REQ/s_add_item_to_cart,RES_TIME_add_item_to_cart,CPU_add_item_to_cart,MEM_add_item_to_cart,REQ/s_get_orders,RES_TIME_get_orders,CPU_get_orders,MEM_get_orders,REQ/s_get_customer,RES_TIME_get_customer,CPU_get_customer,MEM_get_customer,REQ/s_get_card,RES_TIME_get_card,CPU_get_card,MEM_get_card,REQ/s_get_address,RES_TIME_get_address,CPU_get_address,MEM_get_address,CPU_carts-db,MEM_carts-db,CPU_catalogue-db,MEM_catalogue-db,CPU_front-end,MEM_front-end,CPU_orders-db,MEM_orders-db,CPU_payment,MEM_payment,CPU_queue-master,MEM_queue-master,CPU_rabbitmq,MEM_rabbitmq,CPU_session-db,MEM_session-db,CPU_shipping,MEM_shipping,CPU_user-db,MEM_user-db
14,stress_shop,5,6.46817364750299,50.11798129519456,15.11111111111111,11.0,22.75301463405496,3.458891746430204,18.544444444444444,9.0,4.911124080934108,46.92868195310108,18.544444444444444,9.0,4.911124080934108,3.775351806093981,18.544444444444444,9.0,24.04218470530016,46.459094127773085,18.544444444444444,9.0,9.141387777920531,46.70206127099532,18.544444444444444,9.0,4.911124080934108,46.18517355649436,18.544444444444444,9.0,47.48164054612204,46.76458991564404,32.51111111111111,387.0,4.235844519805668,7.571261564186223,32.51111111111111,387.0,10.676114053212444,47.49460159322628,10.155555555555557,371.0888888888889,24.728625912067084,46.664392249022896,15.11111111111111,11.0,4.235844519805668,47.06617096090525,15.11111111111111,11.0,4.235844519805668,46.7778605105888,15.11111111111111,11.0,16.966666666666665,73.08888888888889,16.2,447.0,144.66666666666666,86.5,4.411111111111111,34.0,1.0,4.0,2.0,319.0,20.14444444444445,117.0,10.477777777777778,3.0,2.0,363.0,12.22222222222222,35.0
14,stress_shop,5,6.47909628722359,50.0964483338056,14.96111111111111,10.0,22.785659035946527,3.363305525887304,18.5,8.0,4.916523539228236,46.89938424270871,18.5,8.0,4.916523539228236,3.747373595373931,18.5,8.0,24.06362031912844,46.344334690922096,18.5,8.0,9.152211809687069,46.37238414526531,18.5,8.0,4.916523539228236,45.98645683035474,18.5,8.0,47.54127585775862,46.608452097620905,32.68888888888889,387.45,4.241268887415959,7.117546015988888,32.68888888888889,387.45,10.67572023898254,47.88185990571545,12.555555555555555,372.0,24.744455587897843,46.40580672853915,14.96111111111111,10.0,4.241268887415959,46.4076645053482,14.96111111111111,10.0,4.235688270458833,46.635590156550094,14.96111111111111,10.0,16.416666666666668,73.77222222222223,16.605555555555554,447.0,142.99444444444444,90.30555555555556,4.45,34.0,1.0,4.0,2.0,319.0,19.127777777777776,117.0,9.977777777777778,3.0,2.0,363.0,12.21111111111111,35.0
14,stress_shop,5,6.478665278021478,50.45319576571237,15.016666666666667,10.0,22.7953037560015,3.397477470820535,18.4,8.0,4.921776722838022,47.02553152945632,18.4,8.0,4.921776722838022,3.670433130698139,18.4,8.0,24.07318002530978,46.30673310601126,18.4,8.0,9.157183222423123,46.29989003417543,18.4,8.0,4.921776722838022,46.00069720600045,18.4,8.0,47.549273758846695,46.608199106224745,32.611111111111114,388.0,4.246566991020107,7.323363663857551,32.611111111111114,388.0,10.675010057584055,47.34633187258298,10.055555555555555,372.0,24.7539700028452,46.39619379692751,15.016666666666667,10.0,4.240986745302604,46.77253395723375,15.016666666666667,10.0,4.240986745302604,46.54598218698275,15.016666666666667,10.0,17.05,74.64444444444445,15.822222222222225,447.0,141.32777777777778,107.57777777777778,4.483333333333333,34.0,1.0,4.0,2.0,319.0,19.16111111111111,117.0,10.53888888888889,3.0,2.0,363.0,11.833333333333334,35.0
14,stress_shop,10,6.439392882257403,50.7853457079135,14.6,11.0,22.649476351024955,3.878725012608311,18.322222222222223,8.0,4.876975198520771,47.08035499788821,18.322222222222223,8.0,4.876975198520771,4.313767037313918,18.322222222222223,8.0,23.910570624326667,46.83156978825809,18.322222222222223,8.0,9.07876275514107,47.33555958367032,18.322222222222223,8.0,4.876975198520771,46.2393975239652,18.322222222222223,8.0,47.22407449093969,47.12722642938386,32.31111111111111,377.0,4.207367619776501,8.55555326433294,32.31111111111111,377.0,10.630020312565298,47.87065068790274,10.044444444444444,366.0,24.580178203070936,47.35215165690392,14.6,11.0,4.201787556620299,47.50379149314723,14.6,11.0,4.201787556620299,47.905359499448366,14.6,11.0,17.6,94.0,15.916666666666666,446.0,135.87222222222223,110.55,4.616666666666666,33.0,1.0,4.0,2.0,327.0,19.63888888888889,118.0,9.727777777777778,3.0,2.0,333.0,11.894444444444444,36.0
14,stress_shop,10,6.428962064390321,51.11300874644561,14.755555555555556,10.022222222222222,22.601819757622224,3.8916797599076856,18.677777777777777,8.0,4.87194781442079,47.33562180537727,18.677777777777777,8.0,4.87194781442079,4.560405521291945,18.677777777777777,8.0,23.87421849953281,46.991016003612366,18.677777777777777,8.0,9.06863138423114,47.67952174951251,18.677777777777777,8.0,4.87194781442079,46.79616624761462,18.677777777777777,8.0,47.15130250176547,47.33679796423437,32.111111111111114,377.0,4.202264266046798,8.788913034167324,32.111111111111114,377.0,10.62006493796422,47.92228475075041,10.188888888888888,366.0,24.549482744143248,47.35408550882884,14.755555555555556,10.022222222222222,4.196683569810348,47.56264559314041,14.755555555555556,10.022222222222222,4.196683569810348,47.310277503825965,14.755555555555556,10.022222222222222,16.766666666666666,95.0111111111111,16.07777777777778,446.0,133.95555555555555,104.72222222222224,4.655555555555556,33.0,1.0,4.0,2.0,327.0,19.322222222222223,118.0,9.21111111111111,3.0,2.0,333.0,11.911111111111111,36.0
14,stress_shop,10,6.473133656100616,50.68750125255661,14.822222222222225,10.0,22.75641297377441,3.526131820781846,18.91111111111111,8.0,4.916233406055726,46.75068772238311,18.91111111111111,8.0,4.910653118421157,4.056886581185443,18.91111111111111,8.0,23.984076253379698,46.68785870467863,18.91111111111111,8.0,9.123770282521129,46.83880163385143,18.91111111111111,8.0,4.910653118421157,46.53142450313846,18.91111111111111,8.0,47.44360546910986,46.92284350741985,32.355555555555554,377.0,4.224277739369109,7.794862273216858,32.355555555555554,377.0,10.64160851912403,47.69460819700687,10.266666666666667,366.0,24.681612207700883,47.00649434678709,14.822222222222225,10.0,4.21311716409997,47.17803394317084,14.822222222222225,10.0,4.21311716409997,47.20026957648282,14.822222222222225,10.0,17.177777777777777,96.0,16.788888888888888,446.0,139.17777777777778,104.03333333333332,4.688888888888889,33.0,1.0,4.0,2.0,327.0,19.64444444444445,118.0,9.677777777777775,3.0,2.0,333.0,11.866666666666667,36.0
15,normal,1,2.282822912228664,49.51347526097966,8.777777777777779,11.0,20.523080313605863,3.0436014038755546,15.96111111111111,9.0,7.975926507517753,46.550469297444494,15.96111111111111,9.0,7.975926507517753,3.359200734077471,15.96111111111111,9.0,12.709016555365936,46.16663438613826,15.96111111111111,9.0,8.796403202132945,45.76039114303067,15.96111111111111,9.0,7.975926507517753,45.34407882779144,15.96111111111111,9.0,40.39312815598738,46.31667844393286,24.094444444444445,391.0,0.8260581687282207,7.600560819736455,24.094444444444445,391.0,3.097718132730828,47.17792605075079,4.427777777777778,380.0,19.86446636826849,45.76015009400342,8.777777777777779,11.0,0.8204766946151922,46.11102695383613,8.777777777777779,11.0,0.8204766946151922,45.74674574680449,8.777777777777779,11.0,14.75,137.59444444444443,13.938888888888888,447.0,115.78333333333332,83.38333333333334,4.0,34.0,1.0,4.0,2.0,319.0,20.322222222222223,117.0,8.86111111111111,3.0,2.0,354.0,8.783333333333333,37.0
15,normal,1,2.282823665606878,49.229550306300446,8.6,10.0,20.539831514506872,2.956504775774311,16.516666666666666,8.05,7.9759291397365,46.44266271408441,16.516666666666666,8.05,7.9759291397365,3.3517538228035075,16.516666666666666,8.05,12.725765177466217,46.21525717819551,16.516666666666666,8.05,8.796406105125769,45.62202217970351,16.516666666666666,8.05,7.9759291397365,45.353971776178405,16.516666666666666,8.05,40.40988591441026,46.22882627401288,24.488888888888887,391.0,0.8260584413442981,7.273348227671876,24.488888888888887,391.0,3.108882106951176,47.178729266953226,4.533333333333333,380.0,19.875635875858418,45.70775987657309,8.6,10.0,0.8260584413442981,45.66860785849418,8.6,10.0,0.8260584413442981,45.7692763160889,8.6,10.0,14.46111111111111,138.0,13.71111111111111,447.0,113.74444444444444,95.73333333333332,4.0,34.0,1.0,4.0,2.0,319.0,20.633333333333333,117.0,8.966666666666667,3.0,2.0,354.0,8.85,37.0
15,normal,1,2.277438566698151,49.49059132081411,8.677777777777777,10.0,20.49694710028336,3.0307487260577144,16.333333333333332,8.0,7.97103498344353,46.50785613937776,16.333333333333332,8.0,7.97103498344353,3.450043853036459,16.333333333333332,8.0,12.71011670679336,46.095469796841535,16.333333333333332,8.0,8.797164659598742,45.70779844010213,16.333333333333332,8.0,7.97103498344353,45.593816825728055,16.333333333333332,8.0,40.36313302890768,46.37477467128423,24.0,391.0,0.8261296761552117,7.204317381586628,24.0,391.0,3.092404328310725,47.26926127926947,4.644444444444445,380.0,19.860603971353,45.752743706410776,8.677777777777777,10.0,0.8205477188838928,45.63704058512108,8.677777777777777,10.0,0.8205477188838928,45.63979379322735,8.677777777777777,10.0,14.344444444444443,138.0,14.322222222222225,447.3444444444444,113.57777777777778,104.14444444444445,4.0,34.0,1.0,4.0,2.0,319.0,20.64444444444445,117.0,8.977777777777778,3.0,2.0,354.0,9.0,37.0
15,normal,5,2.344151913188289,49.76142771109672,8.922222222222222,11.0,21.22015612843304,3.085128826308194,16.694444444444443,8.85,8.26592615102823,46.52054837554603,16.694444444444443,8.85,8.26592615102823,3.5180344542200443,16.694444444444443,8.85,13.16073859832854,46.27570869257725,16.694444444444443,8.85,9.09754194880217,45.89873845189056,16.694444444444443,8.85,8.26592615102823,45.42890495927546,16.694444444444443,8.85,41.78729850962077,46.302296414405866,23.55555555555556,381.0,0.8539410540900196,7.320668867917037,23.55555555555556,381.0,3.198092967278309,47.19650008866847,4.211111111111111,382.0,20.56156106710871,45.82567020322183,8.922222222222222,11.0,0.8539410540900196,45.88597230582796,8.922222222222222,11.0,0.8539410540900196,46.136418317925504,8.922222222222222,11.0,16.066666666666666,150.0,14.838888888888889,447.0,118.09444444444443,100.47222222222224,4.0,35.0,1.0,4.0,2.0,331.52777777777777,19.64444444444445,118.0,9.127777777777778,3.0,2.0,372.0,8.855555555555556,36.0
15,normal,5,2.3440231633826283,49.46954519864882,9.183333333333334,10.0,21.241314666272103,3.0756459939203027,17.0,8.0,8.271053162221559,46.67168344303779,17.0,8.0,8.265472154689697,3.451183929116258,17.0,8.0,13.1600157601339,46.20506744685664,17.0,8.0,9.102623284469209,45.77612612627168,17.0,8.0,8.265472154689697,45.52459887859011,17.0,8.0,41.796165406125006,46.24451534003183,23.655555555555555,381.0,0.8538941523751002,7.416249044373437,23.655555555555555,381.0,3.1979173157577283,47.208585755259165,4.666666666666667,382.0,20.56043174738477,45.752880251592266,9.183333333333334,10.0,0.8538941523751002,46.17812798291542,9.183333333333334,10.0,0.8538941523751002,45.84244188542167,9.183333333333334,10.0,15.677777777777775,150.0,14.827777777777778,447.0,119.16111111111113,90.03888888888889,4.0,35.0,1.0,4.0,2.0,331.0,19.677777777777777,118.0,9.172222222222222,3.0,2.0,372.0,9.161111111111111,36.0
15,normal,5,2.344098845107613,49.57494052526142,8.755555555555556,10.0,21.225256923676795,3.1455420394769207,16.83888888888889,8.0,8.260157835141115,46.73200363916269,16.83888888888889,8.0,8.260157835141115,3.5523389075958245,16.83888888888889,8.0,13.143697095781976,46.238579789093535,16.83888888888889,8.0,9.086173618655224,45.80346318688335,16.83888888888889,8.0,8.260157835141115,45.69295784112418,16.83888888888889,8.0,41.75286538154776,46.449629227426506,23.97222222222222,381.0,0.853921722146345,7.320382944277786,23.97222222222222,381.0,3.1980205672539586,47.36488220081981,4.483333333333333,382.0,20.53877083332385,45.871981406526174,8.755555555555556,10.0,0.853921722146345,46.04928167932515,8.755555555555556,10.0,0.853921722146345,45.96782091158911,8.755555555555556,10.0,16.716666666666665,150.0,14.677777777777775,447.0,114.62222222222222,115.11111111111111,4.0,35.0,1.0,4.0,2.0,331.0,20.17222222222222,118.0,9.216666666666669,3.0,2.0,372.0,9.161111111111111,36.0
15,normal,10,2.3552956548622883,50.44487633293283,9.011111111111113,10.0,21.281379933625367,3.330955350609853,16.805555555555557,8.0,8.288184946612555,46.749177342437534,16.805555555555557,8.0,8.288184946612555,3.925258903654437,16.805555555555557,8.0,13.15505179741804,46.44949048071804,16.805555555555557,8.0,9.091887729314378,45.97773245743609,16.805555555555557,8.0,8.288184946612555,46.14508679522333,16.805555555555557,8.0,41.85951993238664,46.62281644414179,23.25555555555556,379.0,0.8539342066206874,7.19200293046538,23.25555555555556,379.0,3.192486053510021,47.14754127231394,4.455555555555556,371.0,20.561396190788315,46.14898050020638,9.011111111111113,10.0,0.8539342066206874,46.07191803222948,9.011111111111113,10.0,0.8539342066206874,46.06973405263928,9.011111111111113,10.0,13.616666666666667,145.53333333333333,14.71111111111111,447.0,111.75555555555556,107.33888888888887,4.0,35.0,1.0,4.0,2.0,337.0,19.461111111111112,116.53333333333332,8.938888888888888,3.0,2.0,344.0,9.13888888888889,36.0
15,normal,10,2.3493878487774635,50.0139247293135,9.155555555555557,10.0,21.200295576022764,3.625294956990041,17.31111111111111,8.0,8.24238919868008,47.14908517845739,17.31111111111111,8.0,8.24238919868008,4.058709985497121,17.31111111111111,8.0,13.125321188419464,46.5956639058846,17.31111111111111,8.0,9.085043747766534,46.23404596900769,17.31111111111111,8.0,8.24238919868008,46.16268784326067,17.31111111111111,8.0,41.714190426630736,46.80210119934073,23.53333333333333,379.0,0.8538155364915723,7.456343971783283,23.53333333333333,379.0,3.192042397863917,47.455118904973,4.361111111111111,371.0,20.50831435690541,46.44541070565303,9.155555555555557,10.0,0.848235042789013,46.49052313394159,9.155555555555557,10.0,0.848235042789013,46.17860236765792,9.155555555555557,10.0,13.05,146.0,14.805555555555555,447.0,111.45555555555556,108.0,4.0,35.0,1.0,4.0,2.0,337.0,20.25,117.0,8.688888888888888,3.0,2.0,344.0,9.28888888888889,36.0
15,normal,10,2.3495435730662235,50.15267832774333,8.911111111111111,10.0,21.268671156663608,3.301560961750364,16.538888888888888,8.0,8.28200157346859,46.807392330738566,16.538888888888888,8.0,8.28200157346859,3.8071159288918506,16.538888888888888,8.0,13.18199980898437,46.44947747363189,16.538888888888888,8.0,9.113550248971835,45.94281655432575,16.538888888888888,8.0,8.28200157346859,45.79114013792686,16.538888888888888,8.0,41.86763868204943,46.52770059579567,24.238888888888887,379.0,0.8538721298791739,7.549213377144066,24.238888888888887,379.0,3.2034157029453976,47.39835225564885,4.138888888888889,371.0,20.598967525385824,46.06191741305259,8.911111111111111,10.0,0.8538721298791739,46.024615681590205,8.911111111111111,10.0,0.8538721298791739,45.55320937956495,8.911111111111111,10.0,14.333333333333334,146.0,14.794444444444444,447.0,114.21666666666668,106.18888888888888,4.0,35.0,1.0,4.0,2.0,337.0,20.0,116.67777777777778,8.983333333333333,3.0,2.0,344.0,9.422222222222222,36.0
15,stress_cart,1,9.114741549030883,49.77326165162823,9.833333333333334,10.0,22.03054800613895,3.142311697542449,11.772222222222222,8.0,1.897741657483467,46.53110529106925,11.772222222222222,8.0,1.897741657483467,3.4244097470946144,11.772222222222222,8.0,14.701916252386622,46.01252238760095,11.772222222222222,8.0,3.1256921417374746,45.66800940339298,11.772222222222222,8.0,1.897741657483467,45.64843420559876,11.772222222222222,8.0,37.39109224553454,46.57264453710757,27.427777777777777,386.0,1.2335320773642533,7.403523484466184,27.427777777777777,386.0,10.331528847064405,47.33619849707756,9.438888888888888,384.0,15.366125832505835,46.07035118709814,9.833333333333334,10.0,1.2335320773642533,46.12482276968885,9.833333333333334,10.0,1.2335320773642533,45.75990441642971,9.833333333333334,10.0,20.272222222222226,163.5388888888889,10.833333333333334,447.0,107.09444444444443,112.86666666666666,4.538888888888889,35.0,1.0,4.0,2.0,314.4611111111111,20.07777777777778,119.0,8.355555555555556,3.0,2.0,359.0,10.016666666666667,37.0
15,stress_cart,1,9.141839422568223,49.57194127217517,10.311111111111112,10.0,22.078825858168432,3.059692140864397,11.78888888888889,8.0,1.8975735065159924,46.27632486470461,11.78888888888889,8.0,1.8975735065159924,3.3796427145502737,11.78888888888889,8.0,14.722937971144672,45.72615264564868,11.78888888888889,8.0,3.136577384299964,45.69387529709501,11.78888888888889,8.0,1.8975735065159924,45.69160265868157,11.78888888888889,8.0,37.47707675369085,46.42349653981338,27.68888888888889,386.0,1.2390038777839716,7.325489454734116,27.68888888888889,386.0,10.364100004706463,47.2580591567097,9.0,384.0,15.387088698425268,45.79029967132909,10.311111111111112,10.0,1.2334227792353951,45.72826101802468,10.311111111111112,10.0,1.2334227792353951,45.54213499120959,10.311111111111112,10.0,20.633333333333333,164.25555555555556,10.733333333333333,447.0,108.18888888888888,111.28888888888888,4.5777777777777775,35.0,1.0,4.0,2.0,314.0,19.511111111111116,119.0,8.322222222222223,3.0,2.0,359.0,10.21111111111111,37.0
15,stress_cart,1,9.119500770042093,49.71556454761151,9.877777777777778,10.0,22.039723709238817,3.149693166109331,11.71111111111111,8.0,1.8975705396660407,46.77667398275791,11.71111111111111,8.0,1.8975705396660407,3.3797290089269687,11.71111111111111,8.0,14.71175277223437,45.90029830612058,11.71111111111111,8.0,3.130991390448969,45.74757780573497,11.71111111111111,8.0,1.8975705396660407,45.44922167367665,11.71111111111111,8.0,37.39888290088866,46.55782448545287,27.41111111111111,386.0,1.2390019406054742,7.303746648586139,27.41111111111111,386.0,10.33617835135738,47.28315928396487,9.044444444444444,384.0,15.370321371294937,45.91910528290051,9.877777777777778,10.0,1.233420850782927,45.63496452027314,9.877777777777778,10.0,1.233420850782927,45.48465484147865,9.877777777777778,10.0,20.211111111111112,165.2888888888889,10.877777777777778,447.0,107.63333333333334,106.0111111111111,4.611111111111111,35.0,1.0,4.0,2.0,314.0,19.288888888888888,119.0,8.11111111111111,3.0,2.0,359.0,10.055555555555555,37.0
15,stress_cart,5,9.454663693214831,49.622474262810286,10.983333333333333,9.0,22.83853827192154,3.177363470158943,12.588888888888889,8.0,1.9590241772835928,46.42517395626669,12.588888888888889,8.0,1.9590241772835928,3.3529224501063046,12.588888888888889,8.0,15.248017243130413,45.893187475364144,12.588888888888889,8.0,3.2427152336232687,45.74404526385679,12.588888888888889,8.0,1.9590241772835928,45.25782163865185,12.588888888888889,8.0,38.75630737053353,46.34094994955694,28.08333333333333,386.0,1.283691056339676,7.139877708244097,28.08333333333333,386.0,10.727192218629815,47.2855887140882,10.05,385.0,15.923350364074327,45.95086217536847,10.983333333333333,9.0,1.283691056339676,45.90493991120678,10.983333333333333,9.0,1.283691056339676,45.821077248547226,10.983333333333333,9.0,16.56111111111111,126.97222222222224,11.616666666666667,445.0,110.82777777777778,100.29444444444444,4.644444444444445,34.0,1.0,4.0,2.0,355.0,19.322222222222223,119.0,8.438888888888888,3.0,2.0,335.0,10.53888888888889,35.0
15,stress_cart,5,9.45490285352965,49.57717874429905,10.966666666666669,9.0,22.827953170564506,3.1624944000231663,12.977777777777778,8.0,1.9590737317526008,46.66092777538493,12.977777777777778,8.0,1.9590737317526008,3.426202012363959,12.977777777777778,8.0,15.242821542496738,45.88406305308807,12.977777777777778,8.0,3.237215853038487,45.71996893460766,12.977777777777778,8.0,1.9590737317526008,45.39879056276154,12.977777777777778,8.0,38.73496210359845,46.29885580275619,28.00555555555556,386.0,1.283723527929055,7.184384526360942,28.00555555555556,386.0,10.721882161529196,47.19011068099529,9.877777777777778,385.0,15.923753152963451,45.97202236006801,10.966666666666669,9.0,1.2781421212858854,45.79778356268172,10.966666666666669,9.0,1.2781421212858854,45.78851998374923,10.966666666666669,9.0,17.022222222222222,127.67777777777778,11.566666666666666,445.0,111.93333333333334,108.25555555555556,4.683333333333334,34.0,1.0,4.0,2.0,355.0,20.36111111111111,119.0,8.511111111111111,3.0,2.0,335.0,10.416666666666666,35.0
15,stress_cart,5,9.449511674974184,49.86880913682665,10.783333333333331,9.0,22.81724969125485,3.258233851720825,12.933333333333334,8.0,1.9591131706532416,46.5130269271388,12.933333333333334,8.0,1.9591131706532416,3.3793535134609143,12.933333333333334,8.0,15.237546882858547,45.90299588665639,12.933333333333334,8.0,3.2261179847224324,45.67668325316876,12.933333333333334,8.0,1.9591131706532416,45.52193052444522,12.933333333333334,8.0,38.72457885467861,46.4634705031128,28.266666666666666,386.0,1.2781678520786108,7.041969922204466,28.266666666666666,386.0,10.722098008048084,47.24805380114951,9.955555555555556,385.0,15.918492201433178,45.96644806403596,10.783333333333331,9.0,1.2781678520786108,46.04478725679544,10.783333333333331,9.0,1.2781678520786108,46.17454100442912,10.783333333333331,9.0,17.93888888888889,128.07222222222222,11.38888888888889,445.0,110.90555555555557,103.26666666666668,4.716666666666667,34.0,1.0,4.0,2.0,355.0,20.25,119.0,8.844444444444445,3.0,2.0,335.0,10.261111111111113,35.0
15,stress_cart,10,9.465388383601647,50.03241942511453,10.344444444444443,10.0,22.85422490026459,3.402990293110194,12.27777777777778,8.0,1.958933562879822,47.108063336157976,12.27777777777778,8.0,1.958933562879822,3.654441213751997,12.27777777777778,8.0,15.224987918906422,46.05512463421935,12.27777777777778,8.0,3.2314032276564584,45.74273004508633,12.27777777777778,8.0,1.958933562879822,45.565810458387375,12.27777777777778,8.0,38.76009570997255,46.81511986003442,28.42222222222222,386.0,1.2780506720782885,7.796697672248074,28.42222222222222,386.0,10.721115026473328,47.460942824111726,9.411111111111111,384.0,15.905870809707956,46.0573548546496,10.344444444444443,10.0,1.2724696647766365,45.83064680283362,10.344444444444443,10.0,1.2724696647766365,46.38646048241706,10.344444444444443,10.0,21.07777777777778,166.32222222222222,11.344444444444443,447.0,107.33333333333331,104.58888888888887,4.644444444444445,35.0,1.0,4.0,2.0,314.0,18.966666666666665,119.0,7.766666666666667,3.0,2.0,359.0,10.188888888888888,37.0
15,stress_cart,10,9.454573927867775,50.75440633715216,10.244444444444444,10.0,22.827159011203783,3.606809169628423,12.655555555555557,8.0,1.9590055777341144,46.67462730759763,12.655555555555557,8.0,1.9590055777341144,3.754212267912773,12.655555555555557,8.0,15.203222774210053,46.15465172727282,12.655555555555557,8.0,3.2426844463348163,45.85498279364483,12.655555555555557,8.0,1.9590055777341144,45.68413555275674,12.655555555555557,8.0,38.73919576938031,46.95345401152962,28.366666666666667,386.0,1.283678868600702,7.927425061105801,28.366666666666667,386.0,10.727090371524126,47.60852035740472,9.516666666666667,384.0,15.906455545704349,46.21672967186385,10.244444444444444,10.0,1.2780976561285249,46.18964286474816,10.244444444444444,10.0,1.2780976561285249,46.0100133885087,10.244444444444444,10.0,21.444444444444443,167.36111111111111,11.566666666666666,447.0,109.12222222222222,111.47777777777776,4.683333333333334,35.0,1.0,4.0,2.0,314.0,19.677777777777777,119.0,8.15,3.0,2.0,359.0,10.416666666666666,37.0
15,stress_cart,10,9.459518353953326,50.31747051269492,10.38888888888889,10.0,22.84236496916281,3.5325458558324963,12.53888888888889,8.0,1.9700353858085689,46.63190861745317,12.53888888888889,8.0,1.9700353858085689,3.5196270622557395,12.53888888888889,8.0,15.218941918130218,46.06555953836509,12.53888888888889,8.0,3.231304499669012,45.98806331101602,12.53888888888889,8.0,1.9700353858085689,45.841556909426,12.53888888888889,8.0,38.74774981209318,46.902991240375,28.33888888888889,386.0,1.2780116242214228,7.910786384016867,28.33888888888889,386.0,10.715206631026776,47.58711920461186,9.311111111111112,384.0,15.90538484293037,46.232206368415,10.38888888888889,10.0,1.2724307874344296,46.04375025860862,10.38888888888889,10.0,1.2724307874344296,46.13733170143014,10.38888888888889,10.0,21.272222222222226,168.39444444444445,11.71111111111111,447.0,107.53888888888888,112.87222222222222,4.394444444444445,35.0,1.0,4.0,2.0,314.0,19.39444444444445,119.0,7.805555555555555,3.0,2.0,359.0,10.261111111111113,37.0
15,stress_shop,1,5.963441269782225,85.96573904343124,12.916666666666666,5.933333333333334,21.114710202175605,3.8573622548536863,16.13888888888889,5.255555555555556,4.591124569720085,47.181642663106096,16.13888888888889,5.255555555555556,4.591124569720085,4.4488293324729575,16.13888888888889,5.255555555555556,22.44239871686987,46.80668876960475,16.13888888888889,5.255555555555556,8.563033067460912,47.1387875271682,16.13888888888889,5.255555555555556,4.591124569720085,46.291603485687,16.13888888888889,5.255555555555556,44.16516794468277,69.44299281048777,141.51666666666668,374.6555555555556,3.9774870209118114,61.148908394512944,141.51666666666668,374.6555555555556,9.913035674839117,49.89937991328374,44.44444444444444,364.3833333333333,23.06161478884913,47.20551948168733,12.916666666666666,5.933333333333334,3.9774870209118114,47.40890679142319,12.916666666666666,5.933333333333334,3.9774870209118114,47.45696241158188,12.916666666666666,5.933333333333334,13.338888888888889,34.87222222222222,14.52777777777778,410.6,133.35555555555555,89.22222222222223,4.322222222222222,31.0,1.0,3.0055555555555555,2.0,321.0,20.927777777777777,114.61111111111111,9.372222222222222,2.0,2.0,362.0,11.511111111111113,31.966666666666665
15,stress_shop,1,6.662833509027686,50.9552159662541,16.072222222222223,7.0,23.637992248108272,3.408953218431299,19.127777777777776,6.361111111111111,5.15616261502645,46.77113247591825,19.127777777777776,6.361111111111111,5.15616261502645,4.012455771807218,19.127777777777776,6.361111111111111,25.22278681809476,46.47824793113437,19.127777777777776,6.361111111111111,9.631533196467156,46.27565520286489,19.127777777777776,6.361111111111111,5.15616261502645,46.01942555846856,19.127777777777776,6.361111111111111,49.51925004950727,46.768884785502834,38.61666666666667,377.3611111111111,4.492111369151831,7.201354714654247,38.61666666666667,377.3611111111111,11.104722515046143,48.55534433926592,30.23333333333333,363.68888888888887,25.88683806396937,46.58456237535577,16.072222222222223,7.0,4.486531106581457,46.47404961076575,16.072222222222223,7.0,4.486531106581457,46.46248427429352,16.072222222222223,7.0,14.933333333333334,36.0,16.788888888888888,412.0,150.63888888888889,102.38888888888889,4.683333333333334,31.36111111111111,1.0,4.0,2.0,321.0,19.683333333333334,114.6,10.922222222222222,2.0,2.0,362.0,12.144444444444444,32.0
15,stress_shop,1,6.624144752428893,51.19876516257156,15.872222222222222,7.394444444444445,23.483067496394927,3.527771372886104,18.738888888888887,7.0,5.128550149521611,46.90704909502909,18.738888888888887,7.0,5.128550149521611,4.018193229392447,18.738888888888887,7.0,25.095854213709124,46.55707819580022,18.738888888888887,7.0,9.581850496984336,46.5328839814196,18.738888888888887,7.0,5.128550149521611,45.95770156548092,18.738888888888887,7.0,49.248590935286416,47.18316851963392,36.23333333333333,378.0,4.464461501215766,7.715215289499611,36.23333333333333,378.0,11.0439616386325,49.736445287829376,20.75555555555556,364.2888888888889,25.75994286201497,46.78581612703872,15.872222222222222,7.394444444444445,4.458880924339246,46.5181199062991,15.872222222222222,7.394444444444445,4.458880924339246,46.8963790681733,15.872222222222222,7.394444444444445,15.466666666666669,36.71666666666667,16.477777777777778,412.0,147.75,97.0111111111111,4.716666666666667,32.0,1.0,4.605555555555555,2.0,321.0,20.072222222222223,113.71666666666668,10.38888888888889,2.0,2.0,362.0,12.411111111111111,32.0
